1.0120397786498065, 67.20890356930894
1.0591344599883445, 63.49996672119605
1.0994894614616761, 59.995708298302546
1.1465633733707374, 55.886066592940296
1.193637285279797, 52.057930939018874
1.2676179930759917, 46.801733731127186
1.3416298550164019, 42.98154003447124
1.415641716956812, 39.473169826317
1.5098206949191502, 34.987564604982644
1.583801402715344, 31.45493209211804
1.651052815361072, 28.48035868435802
1.7048456377058612, 26.155648079628353
1.7855660253672623, 23.514758556612453
1.8663279518876186, 21.749146507831508
1.9403501985427667, 20.11610592047107
2.0211017403483815, 18.47412783734854
2.0951343717182684, 17.208669884038414
2.1691773878028933, 16.144043780986113
2.243210019172781, 15.038194087777097
2.317242650542668, 14.008093913124949
2.391285666627292, 13.141473626117568
2.465318297997179, 12.241296769878343
2.5528302890974786, 11.402781063336853
2.6470923447777226, 10.697340233265573
2.7480836956084342, 9.964583894420546
2.8356060714234737, 9.348118113419408
2.929857742388979, 8.707782043470083
3.0308490932196905, 8.111308307896872
3.1251111488999355, 7.609496685459884
3.226102499730647, 7.088254319591074
3.3270938505613596, 6.602716497032686
3.4280852013920713, 6.1504374948418485
3.5290765522227847, 5.7291391194755406
3.643557647498648, 5.374702019123635
3.764768037924979, 5.006540692285693
3.892718108216517, 4.663598021681488
4.020668178508056, 4.344146556392438
4.141888953649124, 4.075392965871778
4.256380433639727, 3.8504915861598716
4.357392553899915, 3.6380014342779945
4.478613329040986, 3.4129339935069622
4.620032374348199, 3.1566729153367405
4.741263534204006, 2.982471286216891
4.882713733655434, 2.8178830090032783
5.024153548392122, 2.6435527541405803
5.185833172153907, 2.51545372783176
5.340762731335748, 2.3766379084179396
5.482202546072437, 2.229605582743994
5.650590695555214, 2.0768799903767063
5.8122703193169984, 1.9762403098896004
5.98740853337972, 1.8539788548212965
6.149077772426767, 1.7516666591882022
6.297278036458139, 1.6667858891304939
6.465697340085129, 1.5860181990859248
6.6475752340130585, 1.4878981011329155
6.849661782821866, 1.3859786761743451
7.051758716345414, 1.3002341597839353
7.186479620646375, 1.237228521034755
7.327940204812539, 1.1772759558295343
7.4761404688439095, 1.1202285209325633
7.604132077994403, 1.073536070006426
7.7455926621605675, 1.021515574081077
7.887063631041474, 0.9789375956402516
8.00158626517629, 0.9448147990647098
8.109358834731161, 0.9054337997281708
8.23735044388166, 0.8676942470648651
8.365342053032144, 0.8315277236342349
8.506823406627795, 0.8025431882697135
8.661784119953843, 0.7745689659307464
8.816744833279898, 0.7475698401683974
8.991924586201574, 0.7215118220723686
9.126676644646746, 0.7013209219741958
9.281637357972802, 0.6768750009458534
9.477025765775359, 0.6486620495933184
9.665674493712707, 0.6216250474528362
9.840843861919645, 0.5957149795691109
10.009283934976114, 0.5749501615098497
10.184463687897786, 0.5549091420519707
10.34616408108905, 0.5355666917706896
10.521343834010722, 0.5168984606624801
10.70999256194807, 0.4953535208959175
10.871692955139338, 0.478086999003421
11.02666405318013, 0.46470813736898925
11.208583485967008, 0.448509820633518
11.383773623603425, 0.43595865140187634
11.572432736255504, 0.42076245458260475
11.75436255375713, 0.408987771998558
11.902604356647455, 0.40037350616653183
12.064315134553453, 0.38916939111579774
12.219286232594257, 0.3782788137795647
12.380997010500248, 0.36769300006920785
12.529228428675843, 0.35740342143157655
12.711158246177451, 0.34740178797788895
12.913296718559955, 0.33529241492495565
13.108695511077247, 0.32360513790264117
13.263666609118047, 0.3145493209211804
13.411908412008366, 0.30792415593285394
13.573619189914364, 0.29930715801257535
13.735329967820366, 0.2909312995148691
13.876821706130748, 0.28278983235628014
14.00484446942545, 0.2768335985583664
